,date,value,country
743,2016-05-16,43.985,Senegal
744,2016-05-24,39.033,Senegal
745,2016-06-01,40.369,Senegal
746,2016-06-09,35.305,Senegal
747,2016-06-17,34.176,Senegal
748,2016-06-25,34.256,Senegal
749,2016-07-03,34.32,Senegal
750,2016-07-11,32.575,Senegal
751,2016-07-19,24.851999999999997,Senegal
752,2016-07-27,25.476999999999997,Senegal
753,2016-08-04,29.971,Senegal
754,2016-08-12,24.939,Senegal
755,2016-08-20,27.445,Senegal
756,2016-08-28,25.872,Senegal
757,2016-09-05,27.497,Senegal
758,2016-09-13,25.634,Senegal
759,2016-09-21,28.401,Senegal
760,2016-09-29,31.14,Senegal
761,2016-10-07,32.967,Senegal
762,2016-10-15,34.012,Senegal
763,2016-10-23,34.632,Senegal
764,2016-10-31,34.641,Senegal
765,2016-11-08,33.359,Senegal
766,2016-11-16,36.473,Senegal
767,2016-11-24,36.632,Senegal
768,2016-12-02,38.566,Senegal
769,2016-12-10,32.889,Senegal
770,2016-12-18,28.840999999999998,Senegal
771,2016-12-26,31.1,Senegal
772,2017-01-01,34.245,Senegal
773,2017-01-09,32.21,Senegal
774,2017-01-17,34.205,Senegal
775,2017-01-25,35.714,Senegal
776,2017-02-02,34.836999999999996,Senegal
777,2017-02-10,35.231,Senegal
778,2017-02-18,37.749,Senegal
779,2017-02-26,37.918,Senegal
780,2017-03-06,41.339,Senegal
781,2017-03-14,41.723,Senegal
782,2017-03-22,42.325,Senegal
783,2000-03-05,35.637,Nigeria
784,2000-03-13,37.448,Nigeria
785,2000-03-21,37.146,Nigeria
786,2000-03-29,40.639,Nigeria
787,2000-04-06,42.613,Nigeria
788,2000-04-14,40.027,Nigeria
789,2000-04-22,37.555,Nigeria
790,2000-04-30,36.973,Nigeria
791,2000-05-08,37.102,Nigeria
792,2000-05-16,37.588,Nigeria
793,2000-05-24,33.93,Nigeria
794,2000-06-01,31.539,Nigeria
795,2000-06-09,31.25,Nigeria
796,2000-06-17,29.749000000000002,Nigeria
797,2000-06-25,30.62,Nigeria
798,2000-07-03,28.629,Nigeria
799,2000-07-11,28.706999999999997,Nigeria
800,2000-07-19,27.752,Nigeria
801,2000-07-27,26.583000000000002,Nigeria
802,2000-08-04,21.815,Nigeria
803,2000-08-12,21.484,Nigeria
804,2000-08-20,26.491999999999997,Nigeria
805,2000-08-28,27.381,Nigeria
806,2000-09-05,29.013,Nigeria
807,2000-09-13,27.223000000000003,Nigeria
808,2000-09-21,27.215,Nigeria
809,2000-09-29,28.695999999999998,Nigeria
810,2000-10-07,29.511999999999997,Nigeria
811,2000-10-15,30.131,Nigeria
812,2000-10-23,31.759,Nigeria
813,2000-10-31,31.605,Nigeria
814,2000-11-08,33.595,Nigeria
815,2000-11-16,34.78,Nigeria
816,2000-11-24,34.025999999999996,Nigeria
817,2000-12-02,31.741999999999997,Nigeria
818,2000-12-10,30.135,Nigeria
819,2000-12-18,33.88,Nigeria
820,2000-12-26,35.048,Nigeria
821,2001-01-01,31.281,Nigeria
822,2001-01-09,34.645,Nigeria
823,2001-01-17,33.126999999999995,Nigeria
824,2001-01-25,34.103,Nigeria
825,2001-02-02,32.361999999999995,Nigeria
826,2001-02-10,32.196999999999996,Nigeria
827,2001-02-18,35.146,Nigeria
828,2001-02-26,38.376999999999995,Nigeria
829,2001-03-06,38.641,Nigeria
830,2001-03-14,39.431,Nigeria
831,2001-03-22,39.437,Nigeria
832,2001-03-30,40.029,Nigeria
833,2001-04-07,39.818000000000005,Nigeria
834,2001-04-15,35.854,Nigeria
835,2001-04-23,33.361,Nigeria
836,2001-05-01,33.946,Nigeria
837,2001-05-09,32.634,Nigeria
838,2001-05-17,33.806,Nigeria
839,2001-05-25,33.422,Nigeria
840,2001-06-02,30.660999999999998,Nigeria
841,2001-06-10,31.685,Nigeria
842,2001-06-26,,Nigeria
843,2001-07-04,28.566999999999997,Nigeria
844,2001-07-12,28.364,Nigeria
845,2001-07-20,25.487,Nigeria
846,2001-07-28,24.379,Nigeria
847,2001-08-05,26.226999999999997,Nigeria
848,2001-08-13,25.906999999999996,Nigeria
849,2001-08-21,26.046999999999997,Nigeria
850,2001-08-29,26.581999999999997,Nigeria
851,2001-09-06,26.689,Nigeria
852,2001-09-14,26.659000000000002,Nigeria
853,2001-09-22,28.809,Nigeria
854,2001-09-30,29.173000000000002,Nigeria
855,2001-10-08,29.842,Nigeria
856,2001-10-16,31.570999999999998,Nigeria
857,2001-10-24,30.075,Nigeria
858,2001-11-01,32.555,Nigeria
859,2001-11-09,34.461999999999996,Nigeria
860,2001-11-17,33.327,Nigeria
861,2001-11-25,34.486,Nigeria
862,2001-12-03,31.787,Nigeria
863,2001-12-11,34.269,Nigeria
864,2001-12-19,34.371,Nigeria
865,2001-12-27,34.885999999999996,Nigeria
866,2002-01-01,31.044,Nigeria
867,2002-01-09,25.763,Nigeria
868,2002-01-17,30.462,Nigeria
869,2002-01-25,30.233,Nigeria
870,2002-02-02,32.993,Nigeria
871,2002-02-10,33.135,Nigeria
872,2002-02-18,38.028,Nigeria
873,2002-02-26,34.955,Nigeria
874,2002-03-06,36.861,Nigeria
875,2002-03-14,38.751,Nigeria
876,2002-03-22,36.641999999999996,Nigeria
877,2002-03-30,39.966,Nigeria
878,2002-04-07,36.644,Nigeria
879,2002-04-15,35.928000000000004,Nigeria
880,2002-04-23,36.741,Nigeria
881,2002-05-01,35.631,Nigeria
882,2002-05-09,32.714,Nigeria
883,2002-05-17,35.426,Nigeria
884,2002-05-25,35.254,Nigeria
885,2002-06-02,32.961,Nigeria
886,2002-06-10,30.076,Nigeria
887,2002-06-18,31.555999999999997,Nigeria
888,2002-06-26,30.451999999999998,Nigeria
889,2002-07-04,29.608,Nigeria
890,2002-07-12,28.511999999999997,Nigeria
891,2002-07-20,27.524,Nigeria
892,2002-07-28,27.014,Nigeria
893,2002-08-05,26.883000000000003,Nigeria
894,2002-08-13,27.835,Nigeria
895,2002-08-21,26.541,Nigeria
896,2002-08-29,27.285999999999998,Nigeria
897,2002-09-06,26.295,Nigeria
898,2002-09-14,27.055,Nigeria
899,2002-09-22,28.976999999999997,Nigeria
900,2002-09-30,26.041999999999998,Nigeria
901,2002-10-08,28.366,Nigeria
902,2002-10-16,30.078000000000003,Nigeria
903,2002-10-24,30.345,Nigeria
904,2002-11-01,30.9,Nigeria
905,2002-11-09,31.816999999999997,Nigeria
906,2002-11-17,34.152,Nigeria
907,2002-11-25,32.157,Nigeria
908,2002-12-03,32.598,Nigeria
909,2002-12-11,33.368,Nigeria
910,2002-12-19,31.24,Nigeria
911,2002-12-27,32.15,Nigeria
912,2003-01-01,32.663000000000004,Nigeria
913,2003-01-09,33.274,Nigeria
914,2003-01-17,32.579,Nigeria
915,2003-01-25,32.080999999999996,Nigeria
916,2003-02-02,34.628,Nigeria
917,2003-02-10,36.434,Nigeria
918,2003-02-18,35.503,Nigeria
919,2003-02-26,33.876,Nigeria
920,2003-03-06,33.052,Nigeria
921,2003-03-14,36.215,Nigeria
922,2003-03-22,38.098,Nigeria
923,2003-03-30,40.233000000000004,Nigeria
924,2003-04-07,37.061,Nigeria
925,2003-04-15,34.332,Nigeria
926,2003-04-23,36.351,Nigeria
927,2003-05-01,38.412,Nigeria
928,2003-05-09,38.467,Nigeria
929,2003-05-17,35.509,Nigeria
930,2003-05-25,33.262,Nigeria
931,2003-06-02,26.962,Nigeria
932,2003-06-10,29.655,Nigeria
933,2003-06-18,27.386999999999997,Nigeria
934,2003-06-26,26.879,Nigeria
935,2003-07-04,26.56,Nigeria
936,2003-07-12,27.979,Nigeria
937,2003-07-20,26.156999999999996,Nigeria
938,2003-07-28,26.842,Nigeria
939,2003-08-05,26.1,Nigeria
940,2003-08-13,24.859,Nigeria
941,2003-08-21,24.521,Nigeria
942,2003-08-29,25.645,Nigeria
943,2003-09-06,26.975,Nigeria
944,2003-09-14,26.142,Nigeria
945,2003-09-22,27.998,Nigeria
946,2003-09-30,29.153000000000002,Nigeria
947,2003-10-08,28.988000000000003,Nigeria
948,2003-10-16,31.846999999999998,Nigeria
949,2003-10-24,31.041999999999998,Nigeria
950,2003-11-01,31.671999999999997,Nigeria
951,2003-11-09,31.396,Nigeria
952,2003-11-17,32.146,Nigeria
953,2003-11-25,33.061,Nigeria
954,2003-12-03,32.463,Nigeria
955,2003-12-11,32.619,Nigeria
956,2003-12-19,30.997,Nigeria
957,2003-12-27,28.046999999999997,Nigeria
958,2004-01-01,32.045,Nigeria
959,2004-01-09,29.48,Nigeria
960,2004-01-17,30.965,Nigeria
961,2004-01-25,32.926,Nigeria
962,2004-02-02,28.516,Nigeria
963,2004-02-10,34.041,Nigeria
964,2004-02-18,33.510999999999996,Nigeria
965,2004-02-26,36.59,Nigeria
966,2004-03-05,29.79,Nigeria
967,2004-03-13,32.961999999999996,Nigeria
968,2004-03-21,35.6,Nigeria
969,2004-03-29,38.063,Nigeria
970,2004-04-06,37.734,Nigeria
971,2004-04-14,37.201,Nigeria
972,2004-04-22,38.012,Nigeria
973,2004-04-30,36.058,Nigeria
974,2004-05-08,35.284,Nigeria
975,2004-05-16,31.116999999999997,Nigeria
976,2004-05-24,27.576,Nigeria
977,2004-06-01,28.408,Nigeria
978,2004-06-09,30.905,Nigeria
979,2004-06-17,30.689,Nigeria
980,2004-06-25,28.424,Nigeria
981,2004-07-03,28.256999999999998,Nigeria
982,2004-07-11,27.987,Nigeria
983,2004-07-19,26.131999999999998,Nigeria
984,2004-07-27,26.962,Nigeria
985,2004-08-04,26.263,Nigeria
986,2004-08-12,24.678,Nigeria
987,2004-08-20,27.033,Nigeria
988,2004-08-28,27.319000000000003,Nigeria
989,2004-09-05,26.701999999999998,Nigeria
990,2004-09-13,28.147,Nigeria
991,2004-09-21,28.525,Nigeria
992,2004-09-29,28.967,Nigeria
993,2004-10-07,30.811999999999998,Nigeria
994,2004-10-15,32.069,Nigeria
995,2004-10-23,31.076,Nigeria
996,2004-10-31,33.012,Nigeria
997,2004-11-08,33.703,Nigeria
998,2004-11-16,31.531,Nigeria
999,2004-11-24,30.186,Nigeria
1000,2004-12-02,32.268,Nigeria
1001,2004-12-10,33.328,Nigeria
1002,2004-12-18,33.507,Nigeria
1003,2004-12-26,31.75,Nigeria
1004,2005-01-01,30.314,Nigeria
1005,2005-01-09,27.421,Nigeria
1006,2005-01-17,28.956999999999997,Nigeria
1007,2005-01-25,33.399,Nigeria
1008,2005-02-02,34.315,Nigeria
1009,2005-02-10,33.055,Nigeria
1010,2005-02-18,34.853,Nigeria
1011,2005-02-26,38.585,Nigeria
1012,2005-03-06,35.44,Nigeria
1013,2005-03-14,34.948,Nigeria
1014,2005-03-22,36.635999999999996,Nigeria
1015,2005-03-30,37.148,Nigeria
1016,2005-04-07,39.006,Nigeria
1017,2005-04-15,38.580999999999996,Nigeria
1018,2005-04-23,34.98,Nigeria
1019,2005-05-01,31.575,Nigeria
1020,2005-05-09,33.172,Nigeria
1021,2005-05-17,33.911,Nigeria
1022,2005-05-25,32.854,Nigeria
1023,2005-06-02,29.629,Nigeria
1024,2005-06-10,29.871,Nigeria
1025,2005-06-18,26.885,Nigeria
1026,2005-06-26,27.98,Nigeria
1027,2005-07-04,26.36,Nigeria
1028,2005-07-12,27.142,Nigeria
1029,2005-07-20,28.686,Nigeria
1030,2005-07-28,25.955,Nigeria
1031,2005-08-05,26.38,Nigeria
1032,2005-08-13,26.055,Nigeria
1033,2005-08-21,26.798000000000002,Nigeria
1034,2005-08-29,26.42,Nigeria
1035,2005-09-06,26.918000000000003,Nigeria
1036,2005-09-14,29.476999999999997,Nigeria
1037,2005-09-22,27.941,Nigeria
1038,2005-09-30,26.857,Nigeria
1039,2005-10-08,29.326999999999998,Nigeria
1040,2005-10-16,29.288,Nigeria
1041,2005-10-24,30.74,Nigeria
1042,2005-11-01,31.680999999999997,Nigeria
1043,2005-11-09,32.429,Nigeria
1044,2005-11-17,34.067,Nigeria
1045,2005-11-25,33.977,Nigeria
1046,2005-12-03,33.111,Nigeria
1047,2005-12-11,33.580999999999996,Nigeria
1048,2005-12-19,31.259,Nigeria
1049,2005-12-27,32.211,Nigeria
1050,2006-01-01,32.202,Nigeria
1051,2006-01-09,31.996,Nigeria
1052,2006-01-17,33.416,Nigeria
1053,2006-01-25,32.793,Nigeria
1054,2006-02-02,34.311,Nigeria
1055,2006-02-10,34.561,Nigeria
1056,2006-02-18,35.618,Nigeria
1057,2006-02-26,36.82,Nigeria
1058,2006-03-06,34.141999999999996,Nigeria
1059,2006-03-14,36.033,Nigeria
1060,2006-03-22,37.266,Nigeria
1061,2006-03-30,36.121,Nigeria
1062,2006-04-07,39.069,Nigeria
1063,2006-04-15,39.518,Nigeria
1064,2006-04-23,41.405,Nigeria
1065,2006-05-01,37.413000000000004,Nigeria
1066,2006-05-09,33.053000000000004,Nigeria
1067,2006-05-17,32.364000000000004,Nigeria
1068,2006-05-25,32.119,Nigeria
1069,2006-06-02,30.943,Nigeria
1070,2006-06-10,27.968000000000004,Nigeria
1071,2006-06-18,28.914,Nigeria
1072,2006-06-26,29.046999999999997,Nigeria
1073,2006-07-04,29.509,Nigeria
1074,2006-07-12,29.214000000000002,Nigeria
1075,2006-07-20,27.919,Nigeria
1076,2006-07-28,26.756999999999998,Nigeria
1077,2006-08-05,26.65,Nigeria
1078,2006-08-13,26.601999999999997,Nigeria
1079,2006-08-21,25.357,Nigeria
1080,2006-08-29,26.184,Nigeria
1081,2006-09-06,25.691999999999997,Nigeria
1082,2006-09-14,27.148000000000003,Nigeria
1083,2006-09-22,27.551,Nigeria
1084,2006-09-30,27.304000000000002,Nigeria
1085,2006-10-08,28.627,Nigeria
1086,2006-10-16,29.083000000000002,Nigeria
1087,2006-10-24,30.808000000000003,Nigeria
1088,2006-11-01,31.979,Nigeria
1089,2006-11-09,31.219,Nigeria
1090,2006-11-17,31.122,Nigeria
1091,2006-11-25,33.516999999999996,Nigeria
1092,2006-12-03,30.143,Nigeria
1093,2006-12-11,31.221,Nigeria
1094,2006-12-19,33.486999999999995,Nigeria
1095,2006-12-27,30.168000000000003,Nigeria
1096,2007-01-01,27.622,Nigeria
1097,2007-01-09,29.099,Nigeria
1098,2007-01-17,29.665,Nigeria
1099,2007-01-25,34.878,Nigeria
1100,2007-02-02,36.466,Nigeria
1101,2007-02-10,33.869,Nigeria
1102,2007-02-18,35.388000000000005,Nigeria
1103,2007-02-26,32.319,Nigeria
1104,2007-03-06,35.421,Nigeria
1105,2007-03-14,36.016999999999996,Nigeria
1106,2007-03-22,39.72,Nigeria
1107,2007-03-30,39.155,Nigeria
1108,2007-04-07,34.992,Nigeria
1109,2007-04-15,37.603,Nigeria
1110,2007-04-23,34.925,Nigeria
1111,2007-05-01,32.324,Nigeria
1112,2007-05-09,31.131,Nigeria
1113,2007-05-17,33.28,Nigeria
1114,2007-05-25,32.14,Nigeria
1115,2007-06-02,28.593000000000004,Nigeria
1116,2007-06-10,28.776999999999997,Nigeria
1117,2007-06-18,29.566,Nigeria
1118,2007-06-26,28.686,Nigeria
1119,2007-07-04,27.296999999999997,Nigeria
1120,2007-07-12,27.910999999999998,Nigeria
1121,2007-07-20,26.995,Nigeria
1122,2007-07-28,24.006999999999998,Nigeria
1123,2007-08-05,24.236,Nigeria
1124,2007-08-13,25.546,Nigeria
1125,2007-08-21,24.309,Nigeria
1126,2007-08-29,25.12,Nigeria
1127,2007-09-06,27.881999999999998,Nigeria
1128,2007-09-14,27.991,Nigeria
1129,2007-09-22,28.705,Nigeria
1130,2007-09-30,29.666,Nigeria
1131,2007-10-08,30.496,Nigeria
1132,2007-10-16,31.642,Nigeria
1133,2007-10-24,32.007,Nigeria
1134,2007-11-01,32.352,Nigeria
1135,2007-11-09,31.268,Nigeria
1136,2007-11-17,33.629,Nigeria
1137,2007-11-25,32.424,Nigeria
1138,2007-12-03,31.138,Nigeria
1139,2007-12-11,33.038000000000004,Nigeria
1140,2007-12-19,30.588,Nigeria
1141,2007-12-27,32.931,Nigeria
1142,2008-01-01,29.624000000000002,Nigeria
1143,2008-01-09,29.671999999999997,Nigeria
1144,2008-01-17,29.237,Nigeria
1145,2008-01-25,28.498,Nigeria
1146,2008-02-02,33.249,Nigeria
1147,2008-02-10,33.273,Nigeria
1148,2008-02-18,32.775999999999996,Nigeria
1149,2008-02-26,36.086999999999996,Nigeria
1150,2008-03-05,37.103,Nigeria
1151,2008-03-13,35.676,Nigeria
1152,2008-03-21,40.585,Nigeria
1153,2008-03-29,39.785,Nigeria
1154,2008-04-06,34.514,Nigeria
1155,2008-04-14,37.289,Nigeria
1156,2008-04-22,37.109,Nigeria
1157,2008-04-30,37.172,Nigeria
1158,2008-05-08,35.244,Nigeria
1159,2008-05-16,32.748000000000005,Nigeria
1160,2008-05-24,33.165,Nigeria
1161,2008-06-01,32.663000000000004,Nigeria
1162,2008-06-09,29.824,Nigeria
1163,2008-06-17,30.802,Nigeria
1164,2008-06-25,29.535999999999998,Nigeria
1165,2008-07-03,27.484,Nigeria
1166,2008-07-11,28.493000000000002,Nigeria
1167,2008-07-19,27.636,Nigeria
1168,2008-07-27,26.796,Nigeria
1169,2008-08-04,26.774,Nigeria
1170,2008-08-12,25.151,Nigeria
1171,2008-08-20,25.408,Nigeria
1172,2008-08-28,25.634,Nigeria
1173,2008-09-05,26.587,Nigeria
1174,2008-09-13,26.846,Nigeria
1175,2008-09-21,27.594,Nigeria
1176,2008-09-29,28.158,Nigeria
1177,2008-10-07,26.789,Nigeria
1178,2008-10-15,30.901999999999997,Nigeria
1179,2008-10-23,31.807,Nigeria
1180,2008-10-31,32.821999999999996,Nigeria
1181,2008-11-08,32.441,Nigeria
1182,2008-11-16,32.623000000000005,Nigeria
1183,2008-11-24,35.108000000000004,Nigeria
1184,2008-12-02,32.656,Nigeria
1185,2008-12-10,33.321,Nigeria
1186,2008-12-18,31.418000000000003,Nigeria
1187,2008-12-26,32.01,Nigeria
1188,2009-01-01,31.691999999999997,Nigeria
1189,2009-01-09,33.941,Nigeria
1190,2009-01-17,31.248,Nigeria
1191,2009-01-25,31.514,Nigeria
1192,2009-02-02,36.494,Nigeria
1193,2009-02-10,32.915,Nigeria
1194,2009-02-18,34.94,Nigeria
1195,2009-02-26,34.503,Nigeria
1196,2009-03-06,35.305,Nigeria
1197,2009-03-14,36.465,Nigeria
1198,2009-03-22,37.715,Nigeria
1199,2009-03-30,38.088,Nigeria
1200,2009-04-07,39.255,Nigeria
1201,2009-04-15,36.811,Nigeria
1202,2009-04-23,35.49,Nigeria
1203,2009-05-01,31.635,Nigeria
1204,2009-05-09,33.486999999999995,Nigeria
1205,2009-05-17,33.609,Nigeria
1206,2009-05-25,33.632,Nigeria
1207,2009-06-02,32.86,Nigeria
1208,2009-06-10,31.976,Nigeria
1209,2009-06-18,29.531999999999996,Nigeria
1210,2009-06-26,26.963,Nigeria
1211,2009-07-04,28.05,Nigeria
1212,2009-07-12,28.785999999999998,Nigeria
1213,2009-07-20,28.068,Nigeria
1214,2009-07-28,26.938000000000002,Nigeria
1215,2009-08-05,27.569000000000003,Nigeria
1216,2009-08-13,25.945,Nigeria
1217,2009-08-21,27.218000000000004,Nigeria
1218,2009-08-29,26.776,Nigeria
1219,2009-09-06,27.838,Nigeria
1220,2009-09-14,27.33,Nigeria
1221,2009-09-22,28.671999999999997,Nigeria
1222,2009-09-30,29.423000000000002,Nigeria
1223,2009-10-08,29.752,Nigeria
1224,2009-10-16,30.648000000000003,Nigeria
1225,2009-10-24,29.291,Nigeria
1226,2009-11-01,31.184,Nigeria
1227,2009-11-09,31.642,Nigeria
1228,2009-11-17,30.430999999999997,Nigeria
1229,2009-11-25,31.467,Nigeria
1230,2009-12-03,33.076,Nigeria
1231,2009-12-11,34.406,Nigeria
1232,2009-12-19,34.293,Nigeria
1233,2009-12-27,34.198,Nigeria
1234,2010-01-01,33.233000000000004,Nigeria
1235,2010-01-09,34.873000000000005,Nigeria
1236,2010-01-17,32.559,Nigeria
1237,2010-01-25,35.064,Nigeria
1238,2010-02-02,33.945,Nigeria
1239,2010-02-10,37.346,Nigeria
1240,2010-02-18,37.86,Nigeria
1241,2010-02-26,36.533,Nigeria
1242,2010-03-06,38.248000000000005,Nigeria
1243,2010-03-14,34.111,Nigeria
1244,2010-03-22,32.2,Nigeria
1245,2010-03-30,35.284,Nigeria
1246,2010-04-07,36.821999999999996,Nigeria
1247,2010-04-15,37.548,Nigeria
1248,2010-04-23,34.4,Nigeria
1249,2010-05-01,33.596,Nigeria
1250,2010-05-09,32.61,Nigeria
1251,2010-05-17,33.751999999999995,Nigeria
1252,2010-05-25,31.428,Nigeria
1253,2010-06-02,30.572,Nigeria
1254,2010-06-10,29.322,Nigeria
1255,2010-06-18,29.136999999999997,Nigeria
1256,2010-06-26,27.458000000000002,Nigeria
1257,2010-07-04,25.397,Nigeria
1258,2010-07-12,27.968000000000004,Nigeria
1259,2010-07-20,24.616999999999997,Nigeria
1260,2010-07-28,25.535,Nigeria
1261,2010-08-05,24.704,Nigeria
1262,2010-08-13,25.769000000000002,Nigeria
1263,2010-08-21,26.123,Nigeria
1264,2010-08-29,24.9,Nigeria
1265,2010-09-06,26.673000000000002,Nigeria
1266,2010-09-14,26.559,Nigeria
1267,2010-09-22,28.596999999999998,Nigeria
1268,2010-09-30,27.913,Nigeria
1269,2010-10-08,28.291,Nigeria
1270,2010-10-16,29.247,Nigeria
1271,2010-10-24,29.06,Nigeria
1272,2010-11-01,31.485,Nigeria
1273,2010-11-09,32.808,Nigeria
1274,2010-11-17,32.446999999999996,Nigeria
1275,2010-11-25,33.998000000000005,Nigeria
1276,2010-12-03,32.562,Nigeria
1277,2010-12-11,34.117,Nigeria
1278,2010-12-19,32.303000000000004,Nigeria
1279,2010-12-27,30.246,Nigeria
1280,2011-01-01,28.974,Nigeria
1281,2011-01-09,28.862,Nigeria
1282,2011-01-17,30.905,Nigeria
1283,2011-01-25,35.282,Nigeria
1284,2011-02-02,33.897,Nigeria
1285,2011-02-10,35.56,Nigeria
1286,2011-02-18,36.812,Nigeria
1287,2011-02-26,33.529,Nigeria
1288,2011-03-06,36.709,Nigeria
1289,2011-03-14,38.505,Nigeria
1290,2011-03-22,37.902,Nigeria
1291,2011-03-30,37.143,Nigeria
1292,2011-04-07,37.94,Nigeria
1293,2011-04-15,39.809,Nigeria
1294,2011-04-23,37.385,Nigeria
1295,2011-05-01,37.836999999999996,Nigeria
1296,2011-05-09,34.004,Nigeria
1297,2011-05-17,36.147,Nigeria
1298,2011-05-25,29.033,Nigeria
1299,2011-06-02,33.021,Nigeria
1300,2011-06-10,29.918000000000003,Nigeria
1301,2011-06-18,29.730999999999998,Nigeria
1302,2011-06-26,29.945999999999998,Nigeria
1303,2011-07-04,30.886,Nigeria
1304,2011-07-12,28.625999999999998,Nigeria
1305,2011-07-20,28.551,Nigeria
1306,2011-07-28,26.951,Nigeria
1307,2011-08-05,27.108,Nigeria
1308,2011-08-13,23.381,Nigeria
1309,2011-08-21,27.31,Nigeria
1310,2011-08-29,27.195999999999998,Nigeria
1311,2011-09-06,28.235,Nigeria
1312,2011-09-14,27.799,Nigeria
1313,2011-09-22,28.671,Nigeria
1314,2011-09-30,29.565,Nigeria
1315,2011-10-08,27.998,Nigeria
1316,2011-10-16,28.651999999999997,Nigeria
1317,2011-10-24,31.759,Nigeria
1318,2011-11-01,32.994,Nigeria
1319,2011-11-09,33.799,Nigeria
1320,2011-11-17,32.819,Nigeria
1321,2011-11-25,34.122,Nigeria
1322,2011-12-03,33.042,Nigeria
1323,2011-12-11,30.639,Nigeria
1324,2011-12-19,31.738000000000003,Nigeria
1325,2011-12-27,31.685,Nigeria
1326,2012-01-01,30.07,Nigeria
1327,2012-01-09,29.066999999999997,Nigeria
1328,2012-01-17,31.776,Nigeria
1329,2012-01-25,34.535,Nigeria
1330,2012-02-02,33.827,Nigeria
1331,2012-02-10,33.198,Nigeria
1332,2012-02-18,33.61,Nigeria
1333,2012-02-26,35.169000000000004,Nigeria
1334,2012-03-05,35.725,Nigeria
1335,2012-03-13,33.51,Nigeria
1336,2012-03-21,35.378,Nigeria
1337,2012-03-29,38.141,Nigeria
1338,2012-04-06,37.52,Nigeria
1339,2012-04-14,32.982,Nigeria
1340,2012-04-22,36.398,Nigeria
1341,2012-04-30,34.918,Nigeria
1342,2012-05-08,32.131,Nigeria
1343,2012-05-16,32.117,Nigeria
1344,2012-05-24,31.248,Nigeria
1345,2012-06-01,24.756999999999998,Nigeria
1346,2012-06-09,26.938000000000002,Nigeria
1347,2012-06-17,29.254,Nigeria
1348,2012-06-25,27.518,Nigeria
1349,2012-07-03,26.308000000000003,Nigeria
1350,2012-07-11,25.67,Nigeria
1351,2012-07-19,26.57,Nigeria
1352,2012-07-27,26.89,Nigeria
1353,2012-08-04,26.087,Nigeria
1354,2012-08-12,25.04,Nigeria
1355,2012-08-20,26.505,Nigeria
1356,2012-08-28,24.76,Nigeria
1357,2012-09-05,27.465999999999998,Nigeria
1358,2012-09-13,27.695999999999998,Nigeria
1359,2012-09-21,28.046999999999997,Nigeria
1360,2012-09-29,28.709,Nigeria
1361,2012-10-07,29.25,Nigeria
1362,2012-10-15,30.85,Nigeria
1363,2012-10-23,30.58,Nigeria
1364,2012-10-31,32.791,Nigeria
1365,2012-11-08,31.816999999999997,Nigeria
1366,2012-11-16,34.376,Nigeria
1367,2012-11-24,33.205,Nigeria
1368,2012-12-02,33.96,Nigeria
1369,2012-12-10,33.012,Nigeria
1370,2012-12-18,31.822,Nigeria
1371,2012-12-26,32.071,Nigeria
1372,2013-01-01,30.666999999999998,Nigeria
1373,2013-01-09,31.781999999999996,Nigeria
1374,2013-01-17,32.824,Nigeria
1375,2013-01-25,32.330999999999996,Nigeria
1376,2013-02-02,31.444000000000003,Nigeria
1377,2013-02-10,34.832,Nigeria
1378,2013-02-18,35.815,Nigeria
1379,2013-02-26,37.544000000000004,Nigeria
1380,2013-03-06,38.616,Nigeria
1381,2013-03-14,37.631,Nigeria
1382,2013-03-22,38.308,Nigeria
1383,2013-03-30,38.544000000000004,Nigeria
1384,2013-04-07,37.929,Nigeria
1385,2013-04-15,38.003,Nigeria
1386,2013-04-23,35.905,Nigeria
1387,2013-05-01,35.913000000000004,Nigeria
1388,2013-05-09,33.9,Nigeria
1389,2013-05-17,33.402,Nigeria
1390,2013-05-25,32.592,Nigeria
1391,2013-06-02,28.233,Nigeria
1392,2013-06-10,30.461,Nigeria
1393,2013-06-18,31.84,Nigeria
1394,2013-06-26,28.965,Nigeria
1395,2013-07-04,29.456999999999997,Nigeria
1396,2013-07-12,27.449,Nigeria
1397,2013-07-20,27.264,Nigeria
1398,2013-07-28,25.729,Nigeria
1399,2013-08-05,25.498,Nigeria
1400,2013-08-13,25.717,Nigeria
1401,2013-08-21,24.633000000000003,Nigeria
1402,2013-08-29,25.373,Nigeria
1403,2013-09-06,25.663,Nigeria
1404,2013-09-14,28.377,Nigeria
1405,2013-09-22,28.239,Nigeria
1406,2013-09-30,29.693,Nigeria
1407,2013-10-08,29.904,Nigeria
1408,2013-10-16,31.691999999999997,Nigeria
1409,2013-10-24,32.146,Nigeria
1410,2013-11-01,32.853,Nigeria
1411,2013-11-09,32.79,Nigeria
1412,2013-11-17,34.637,Nigeria
1413,2013-11-25,34.861,Nigeria
1414,2013-12-03,34.079,Nigeria
1415,2013-12-11,29.829,Nigeria
1416,2013-12-19,32.092,Nigeria
1417,2013-12-27,32.747,Nigeria
1418,2014-01-01,31.891,Nigeria
1419,2014-01-09,32.246,Nigeria
1420,2014-01-17,34.794000000000004,Nigeria
1421,2014-01-25,33.973,Nigeria
1422,2014-02-02,32.49,Nigeria
1423,2014-02-10,33.45,Nigeria
1424,2014-02-18,34.861999999999995,Nigeria
